APK Path,Model,Result
,exodus_sae,False
id.co.babe,exodus_vae,False
com.sony.snei.np.android.account,abig_vae,True
com.sony.snei.np.android.account,abig_ae,True
com.yandex.browser.lite,apd_ae,False
net.mbc.shahid,exodus_ae,False
com.google.vr.vrcore,apd_sae,False
,apd_vae,False
com.sonymobile.getmore,exodus_sae,True
net.mbc.shahid,abig_sae,True
net.mbc.shahid,exodus_vae,False
,apd_sae,False
com.yandex.browser.lite,abig_ae,True
id.co.babe,apd_ae,False
com.yandex.browser.lite,abig_vae,True
com.sony.snei.np.android.account,exodus_sae,False
si.assist.marolt,exodus_ae,False
com.facebook.orca,apd_vae,False
si.assist.marolt,abig_sae,True
id.co.babe,abig_ae,True
si.assist.marolt,exodus_vae,False
net.mbc.shahid,apd_ae,False
id.co.babe,abig_vae,True
com.yandex.browser.lite,exodus_sae,False
com.sonymobile.getmore,apd_sae,False
,exodus_ae,False
,abig_sae,False
,apd_vae,False
net.mbc.shahid,abig_ae,True
net.mbc.shahid,abig_vae,True
si.assist.marolt,apd_ae,False
,exodus_vae,False
com.sony.snei.np.android.account,apd_sae,False
,apd_vae,False
com.facebook.orca,abig_sae,False
id.co.babe,exodus_sae,False
com.facebook.orca,exodus_ae,False
si.assist.marolt,abig_ae,True
,apd_ae,False
si.assist.marolt,abig_vae,True
com.yandex.browser.lite,apd_sae,False
com.facebook.orca,exodus_vae,False
,apd_vae,False
,abig_sae,False
,exodus_ae,False
net.mbc.shahid,exodus_sae,False
com.facebook.orca,apd_ae,False
,abig_ae,False
,abig_vae,False
id.co.babe,apd_sae,False
,exodus_vae,False
tvlapalma.nt.gdp,apd_vae,False
,abig_sae,False
,exodus_ae,False
si.assist.marolt,exodus_sae,False
,apd_ae,False
com.facebook.orca,abig_ae,True
com.facebook.orca,abig_vae,False
net.mbc.shahid,apd_sae,False
,apd_vae,False
,exodus_vae,False
,abig_sae,False
,exodus_ae,False
,abig_ae,False
,apd_ae,False
,exodus_sae,False
,abig_vae,False
com.sonymobile.lifelog,apd_vae,False
si.assist.marolt,apd_sae,False
,exodus_vae,False
tvlapalma.nt.gdp,exodus_ae,False
tvlapalma.nt.gdp,abig_sae,True
,apd_ae,False
,abig_ae,False
com.facebook.orca,exodus_sae,False
tvlapalma.nt.gdp,exodus_vae,False
,abig_vae,False
,apd_sae,False
,abig_sae,False
,apd_vae,False
,exodus_ae,False
,exodus_sae,False
tvlapalma.nt.gdp,apd_ae,False
,abig_ae,False
,exodus_vae,False
,abig_vae,False
mercado.com,apd_vae,False
com.sonymobile.lifelog,abig_sae,True
,exodus_sae,False
com.facebook.orca,apd_sae,False
com.sonymobile.lifelog,exodus_ae,True
,apd_ae,False
com.sonymobile.lifelog,exodus_vae,False
tvlapalma.nt.gdp,abig_ae,True
,abig_sae,False
tvlapalma.nt.gdp,abig_vae,True
,apd_sae,False
com.hmdglobal.support,apd_vae,False
,exodus_ae,False
,exodus_sae,False
com.sonymobile.lifelog,apd_ae,True
,exodus_vae,False
,abig_vae,False
,abig_ae,False
mercado.com,abig_sae,False
,apd_sae,False
,apd_vae,False
mercado.com,exodus_ae,False
tvlapalma.nt.gdp,exodus_sae,False
,apd_ae,False
com.sonymobile.lifelog,abig_vae,True
com.sonymobile.lifelog,abig_ae,True
mercado.com,exodus_vae,False
,apd_sae,False
com.hmdglobal.support,abig_sae,False
com.mobisystems.office,apd_vae,False
com.hmdglobal.support,exodus_ae,False
,exodus_sae,False
,abig_vae,False
mercado.com,apd_ae,False
,abig_ae,False
com.hmdglobal.support,exodus_vae,False
tvlapalma.nt.gdp,apd_sae,False
,abig_sae,False
,exodus_ae,False
com.sonymobile.lifelog,exodus_sae,False
com.microsoft.office.excel,apd_vae,False
mercado.com,abig_vae,False
mercado.com,abig_ae,True
,apd_sae,False
,exodus_vae,False
com.hmdglobal.support,apd_ae,False
com.mobisystems.office,abig_sae,True
com.google.android.gm,apd_vae,False
com.mobisystems.office,exodus_ae,True
,exodus_sae,False
,apd_ae,False
com.hmdglobal.support,abig_vae,False
com.mobisystems.office,exodus_vae,True
com.sonymobile.lifelog,apd_sae,False
com.hmdglobal.support,abig_ae,True
,apd_vae,False
com.microsoft.office.excel,exodus_ae,False
com.microsoft.office.excel,abig_sae,True
mercado.com,exodus_sae,False
,abig_vae,False
com.microsoft.office.excel,exodus_vae,False
com.mobisystems.office,apd_ae,False
,abig_ae,False
,apd_sae,False
,apd_vae,False
com.google.android.gm,exodus_ae,True
com.google.android.gm,exodus_vae,True
com.mobisystems.office,abig_vae,True
com.hmdglobal.support,exodus_sae,False
com.google.android.gm,abig_sae,True
mercado.com,apd_sae,False
com.microsoft.office.excel,apd_ae,False
com.mobisystems.office,abig_ae,True
,exodus_ae,False
,apd_vae,False
com.google.android.gm,apd_ae,False
com.hmdglobal.support,apd_sae,False
,exodus_sae,False
com.microsoft.office.excel,abig_vae,True
,abig_sae,False
com.microsoft.office.excel,abig_ae,True
,exodus_vae,False
,exodus_ae,False
,apd_vae,False
,apd_ae,False
com.mobisystems.office,exodus_sae,True
com.google.android.gm,abig_vae,True
,exodus_ae,False
,apd_sae,False
com.google.android.gm,abig_ae,True
,abig_sae,False
,exodus_vae,False
de.axelspringer.yana.zeropage,apd_vae,False
com.microsoft.office.excel,exodus_sae,False
com.mobisystems.office,apd_sae,False
,abig_ae,False
,abig_sae,False
,apd_ae,False
,exodus_ae,False
,abig_vae,False
,exodus_vae,False
com.dsi.ant.service.socket,apd_vae,False
com.microsoft.office.excel,apd_sae,False
,apd_ae,False
de.axelspringer.yana.zeropage,exodus_ae,True
,abig_ae,False
,abig_sae,False
com.google.android.gm,exodus_sae,True
,apd_vae,False
,abig_vae,False
,exodus_vae,False
,apd_ae,False
de.axelspringer.yana.zeropage,abig_sae,True
com.dsi.ant.service.socket,exodus_ae,False
,abig_ae,False
com.google.android.gm,apd_sae,False
,exodus_sae,False
,abig_vae,False
,apd_vae,False
de.axelspringer.yana.zeropage,exodus_vae,True
de.axelspringer.yana.zeropage,apd_ae,False
,exodus_ae,False
,abig_ae,False
com.dsi.ant.service.socket,abig_sae,True
,exodus_sae,False
,apd_sae,False
,abig_vae,False
,apd_vae,False
com.dsi.ant.service.socket,exodus_vae,False
com.dsi.ant.service.socket,apd_ae,False
,exodus_ae,False
de.axelspringer.yana.zeropage,abig_ae,True
,abig_sae,False
,exodus_sae,False
de.axelspringer.yana.zeropage,abig_vae,True
,apd_sae,False
,exodus_vae,False
,apd_vae,False
,exodus_ae,False
,apd_ae,False
com.dsi.ant.service.socket,abig_ae,True
,abig_sae,False
,apd_sae,False
,exodus_sae,False
com.dsi.ant.service.socket,abig_vae,True
,apd_vae,False
,exodus_vae,False
,apd_ae,False
,exodus_ae,False
,abig_ae,False
,apd_sae,False
,abig_sae,False
de.axelspringer.yana.zeropage,exodus_sae,True
,abig_vae,False
,exodus_vae,False
,apd_vae,False
,apd_ae,False
,exodus_ae,False
,abig_sae,False
,abig_ae,False
com.dsi.ant.service.socket,exodus_sae,False
de.axelspringer.yana.zeropage,apd_sae,False
,exodus_vae,False
,abig_vae,False
,apd_vae,False
,abig_sae,False
,apd_ae,False
,exodus_ae,False
,abig_ae,False
com.dsi.ant.service.socket,apd_sae,False
,exodus_sae,False
,exodus_vae,False
,abig_vae,False
,apd_vae,False
,abig_sae,False
,apd_ae,False
,exodus_ae,False
,apd_sae,False
,abig_ae,False
,exodus_sae,False
,abig_sae,False
,exodus_vae,False
,abig_vae,False
,apd_sae,False
,apd_ae,False
kr.co.wschurch.m,apd_vae,False
,exodus_ae,False
,abig_ae,False
,exodus_sae,False
,exodus_vae,False
,apd_sae,False
,abig_vae,False
,abig_sae,False
com.evernote,apd_vae,False
,apd_ae,False
kr.co.wschurch.m,exodus_ae,False
,exodus_sae,False
,abig_ae,False
,exodus_vae,False
,apd_sae,False
,apd_ae,False
io.zotto.linkpay,apd_vae,False
,abig_vae,False
kr.co.wschurch.m,abig_sae,False
,exodus_sae,False
,abig_ae,False
com.evernote,exodus_ae,True
kr.co.wschurch.m,exodus_vae,False
kr.co.wschurch.m,apd_ae,False
,apd_sae,False
com.evernote,abig_sae,True
,apd_vae,False
com.evernote,exodus_vae,True
,abig_ae,False
,exodus_sae,False
,abig_vae,False
io.zotto.linkpay,exodus_ae,True
,apd_sae,False
io.zotto.linkpay,abig_sae,True
com.sonymobile.androidapp.cameraaddon.areffect,apd_vae,False
com.evernote,apd_ae,False
kr.co.wschurch.m,abig_ae,True
,exodus_sae,False
io.zotto.linkpay,exodus_vae,False
,abig_vae,False
,exodus_ae,False
,apd_sae,False
,abig_sae,False
io.zotto.linkpay,apd_ae,False
,apd_vae,False
com.evernote,abig_ae,True
,exodus_sae,False
,exodus_vae,False
,apd_sae,False
com.sonymobile.androidapp.cameraaddon.areffect,exodus_ae,False
kr.co.wschurch.m,abig_vae,False
com.sonymobile.androidapp.cameraaddon.areffect,abig_sae,True
,apd_vae,False
,apd_ae,False
io.zotto.linkpay,abig_ae,True
kr.co.wschurch.m,apd_sae,False
com.sonymobile.androidapp.cameraaddon.areffect,exodus_vae,False
kr.co.wschurch.m,exodus_sae,False
,exodus_ae,False
com.evernote,abig_vae,True
,abig_sae,False
com.sonymobile.androidapp.cameraaddon.areffect,apd_ae,False
,apd_vae,False
,abig_ae,False
com.evernote,apd_sae,False
com.evernote,exodus_sae,True
io.zotto.linkpay,abig_vae,True
,exodus_ae,False
,exodus_vae,False
,abig_sae,False
,apd_ae,False
com.sonymobile.androidapp.cameraaddon.areffect,abig_ae,True
,apd_vae,False
io.zotto.linkpay,exodus_sae,False
io.zotto.linkpay,apd_sae,False
,exodus_ae,False
,abig_vae,False
,exodus_vae,False
,apd_vae,False
,abig_sae,False
,abig_ae,False
,apd_ae,False
,exodus_sae,False
,exodus_ae,False
,apd_sae,False
com.sonymobile.androidapp.cameraaddon.areffect,abig_vae,True
,apd_ae,False
com.samsung.android.app.watchmanager,apd_vae,False
,exodus_vae,False
,abig_ae,False
,abig_sae,False
com.sonymobile.androidapp.cameraaddon.areffect,exodus_sae,False
com.sonymobile.androidapp.cameraaddon.areffect,apd_sae,False
,exodus_ae,False
,abig_vae,False
,apd_vae,False
,apd_ae,False
,abig_ae,False
,abig_sae,False
,exodus_sae,False
,exodus_vae,False
,apd_sae,False
com.samsung.android.app.watchmanager,exodus_ae,True
,abig_vae,False
com.asus.gamewidget,apd_vae,False
,apd_ae,False
,abig_ae,False
,exodus_vae,False
com.samsung.android.app.watchmanager,abig_sae,True
,apd_sae,False
,exodus_sae,False
,abig_vae,False
,exodus_ae,False
,apd_vae,False
com.samsung.android.app.watchmanager,apd_ae,True
,abig_ae,False
com.samsung.android.app.watchmanager,exodus_vae,True
,abig_sae,False
,apd_sae,False
,exodus_sae,False
,abig_vae,False
com.asus.gamewidget,exodus_ae,True
net.oneplus.weather,apd_vae,False
,apd_ae,False
,apd_sae,False
,exodus_vae,False
com.samsung.android.app.watchmanager,abig_ae,True
com.asus.gamewidget,abig_sae,True
,exodus_sae,False
,abig_vae,False
,apd_vae,False
com.asus.gamewidget,apd_ae,True
,apd_sae,False
,exodus_ae,False
,exodus_sae,False
com.asus.gamewidget,exodus_vae,True
,abig_sae,False
,abig_ae,False
com.samsung.android.app.watchmanager,abig_vae,True
,apd_vae,False
com.samsung.android.app.watchmanager,apd_sae,False
,apd_ae,False
,exodus_vae,False
net.oneplus.weather,exodus_ae,True
com.samsung.android.app.watchmanager,exodus_sae,True
net.oneplus.weather,abig_sae,True
com.asus.gamewidget,abig_ae,True
,abig_vae,False
net.oneplus.weather,apd_ae,False
,apd_vae,False
net.oneplus.weather,exodus_vae,False
,apd_sae,False
,exodus_ae,False
,abig_sae,False
,exodus_sae,False
com.asus.gamewidget,abig_vae,True
,apd_ae,False
,abig_ae,False
,exodus_vae,False
,abig_sae,False
com.asus.gamewidget,apd_sae,False
,exodus_ae,False
,apd_vae,False
com.asus.gamewidget,exodus_sae,True
,abig_vae,False
,apd_ae,False
net.oneplus.weather,abig_ae,True
,exodus_vae,False
,apd_sae,False
,exodus_ae,False
,abig_sae,False
com.fluidtouch.noteshelf2,apd_vae,False
net.oneplus.weather,abig_vae,True
,apd_ae,False
,exodus_sae,False
,abig_ae,False
,abig_sae,False
,exodus_vae,False
,abig_vae,False
,exodus_ae,False
net.oneplus.weather,apd_sae,False
com.oneplus.filemanager,apd_vae,False
,abig_ae,False
,apd_ae,False
net.oneplus.weather,exodus_sae,False
com.fluidtouch.noteshelf2,abig_sae,False
,exodus_vae,False
com.fluidtouch.noteshelf2,exodus_ae,False
,abig_vae,False
,apd_sae,False
,apd_vae,False
com.fluidtouch.noteshelf2,apd_ae,False
,abig_ae,False
,exodus_sae,False
com.oneplus.filemanager,abig_sae,True
com.fluidtouch.noteshelf2,exodus_vae,False
com.oneplus.filemanager,exodus_ae,True
,apd_sae,False
,abig_ae,False
,abig_vae,False
com.oneplus.filemanager,apd_ae,False
,exodus_sae,False
com.supersport.android.phone,apd_vae,False
,abig_sae,False
,exodus_ae,False
com.oneplus.filemanager,exodus_vae,False
,apd_sae,False
,abig_vae,False
,exodus_sae,False
com.google.android.videos,apd_vae,False
com.fluidtouch.noteshelf2,abig_ae,False
,apd_ae,False
com.supersport.android.phone,abig_sae,False
com.supersport.android.phone,exodus_ae,False
,exodus_vae,False
,exodus_sae,False
com.fluidtouch.noteshelf2,abig_vae,False
com.google.android.apps.books,apd_vae,False
,apd_sae,False
com.oneplus.filemanager,abig_ae,True
com.supersport.android.phone,apd_ae,False
com.google.android.videos,exodus_ae,True
com.google.android.videos,abig_sae,True
com.supersport.android.phone,exodus_vae,False
com.oneplus.filemanager,abig_vae,True
com.biztory,apd_vae,False
com.fluidtouch.noteshelf2,apd_sae,False
com.fluidtouch.noteshelf2,exodus_sae,False
,abig_ae,False
com.google.android.videos,apd_ae,False
com.google.android.apps.books,exodus_ae,False
com.google.android.apps.books,abig_sae,True
com.google.android.videos,exodus_vae,False
,abig_vae,False
com.google.android.dialer,apd_vae,True
com.oneplus.filemanager,exodus_sae,True
com.oneplus.filemanager,apd_sae,False
com.supersport.android.phone,abig_ae,False
com.biztory,exodus_ae,False
com.biztory,abig_sae,True
com.google.android.apps.books,apd_ae,False
com.supersport.android.phone,abig_vae,False
com.google.android.apps.books,exodus_vae,False
,apd_sae,False
com.google.android.videos,abig_ae,True
,apd_vae,False
,exodus_sae,False
com.google.android.dialer,exodus_ae,True
com.biztory,apd_ae,False
com.biztory,exodus_vae,False
com.google.android.dialer,abig_sae,True
com.google.android.videos,abig_vae,True
com.supersport.android.phone,apd_sae,False
com.google.android.apps.books,abig_ae,True
com.yvisherve.faba_app,apd_vae,False
com.supersport.android.phone,exodus_sae,False
com.google.android.dialer,apd_ae,True
com.google.android.dialer,exodus_vae,True
,exodus_ae,False
,abig_sae,False
com.google.android.apps.books,abig_vae,True
com.google.android.videos,apd_sae,False
com.biztory,abig_ae,True
com.google.android.videos,exodus_sae,True
,apd_vae,False
com.yvisherve.faba_app,exodus_ae,False
,exodus_vae,False
,apd_ae,False
com.yvisherve.faba_app,abig_sae,False
com.google.android.apps.books,apd_sae,False
com.google.android.dialer,abig_ae,True
com.biztory,abig_vae,True
com.oneplus.canvasresources,apd_vae,False
,exodus_ae,False
com.google.android.apps.books,exodus_sae,False
com.yvisherve.faba_app,exodus_vae,False
,abig_sae,False
com.yvisherve.faba_app,apd_ae,False
,abig_ae,False
com.biztory,apd_sae,False
com.google.android.dialer,abig_vae,True
com.oneplus.canvasresources,exodus_ae,False
com.biztory,exodus_sae,False
,apd_vae,False
com.oneplus.canvasresources,abig_sae,False
,exodus_vae,False
com.yvisherve.faba_app,abig_ae,True
,apd_ae,False
com.google.android.dialer,apd_sae,True
com.google.android.dialer,exodus_sae,True
,exodus_ae,False
com.google.android.projection.gearhead,apd_vae,False
,abig_sae,False
,abig_vae,False
com.oneplus.canvasresources,exodus_vae,False
com.oneplus.canvasresources,apd_ae,False
,abig_ae,False
,apd_sae,False
,exodus_sae,False
com.google.android.projection.gearhead,exodus_ae,True
com.yvisherve.faba_app,abig_vae,False
,apd_ae,False
net.sugar.mypasswords,apd_vae,False
,exodus_vae,False
com.google.android.projection.gearhead,abig_sae,True
com.oneplus.canvasresources,abig_ae,False
com.yvisherve.faba_app,exodus_sae,False
com.yvisherve.faba_app,apd_sae,False
net.sugar.mypasswords,exodus_ae,False
com.google.android.projection.gearhead,apd_ae,True
,apd_vae,False
net.sugar.mypasswords,abig_sae,True
,abig_vae,False
com.google.android.projection.gearhead,exodus_vae,True
,abig_ae,False
,exodus_sae,False
,apd_sae,False
,exodus_ae,False
net.sugar.mypasswords,apd_ae,False
,apd_vae,False
com.oneplus.canvasresources,abig_vae,False
com.google.android.projection.gearhead,abig_ae,True
,abig_sae,False
com.oneplus.canvasresources,exodus_sae,False
net.sugar.mypasswords,exodus_vae,False
,apd_ae,False
,exodus_ae,False
com.oneplus.canvasresources,apd_sae,False
ru.yandex.searchplugin,apd_vae,False
,abig_vae,False
,abig_sae,False
,exodus_sae,False
net.sugar.mypasswords,abig_ae,True
,exodus_vae,False
,apd_sae,False
,apd_ae,False
com.google.android.projection.gearhead,abig_vae,True
ru.yandex.searchplugin,exodus_ae,True
ru.yandex.searchplugin,abig_sae,True
,abig_ae,False
com.huawei.phoneservice,apd_vae,False
com.google.android.projection.gearhead,exodus_sae,True
,exodus_vae,False
com.google.android.projection.gearhead,apd_sae,False
ru.yandex.searchplugin,apd_ae,False
com.huawei.phoneservice,exodus_ae,True
com.huawei.phoneservice,abig_sae,True
,abig_ae,False
net.sugar.mypasswords,exodus_sae,False
,apd_vae,False
ru.yandex.searchplugin,exodus_vae,True
com.huawei.phoneservice,apd_ae,False
net.sugar.mypasswords,abig_vae,True
net.sugar.mypasswords,apd_sae,False
,exodus_ae,False
,abig_sae,False
ru.yandex.searchplugin,abig_ae,True
,exodus_sae,False
,apd_ae,False
com.amazon.kindle,apd_vae,False
,apd_sae,False
,abig_vae,False
com.huawei.phoneservice,exodus_vae,True
com.amazon.kindle,exodus_ae,True
com.huawei.phoneservice,abig_ae,True
com.amazon.kindle,abig_sae,True
,exodus_sae,False
com.amazon.kindle,apd_ae,True
,abig_vae,False
,apd_sae,False
,exodus_vae,False
com.sonyericsson.extras.liveware,exodus_ae,True
,abig_ae,False
com.sonyericsson.extras.liveware,apd_vae,True
com.sonyericsson.extras.liveware,apd_ae,True
com.sonyericsson.extras.liveware,abig_sae,True
ru.yandex.searchplugin,exodus_sae,True
ru.yandex.searchplugin,apd_sae,False
com.amazon.kindle,exodus_vae,True
ru.yandex.searchplugin,abig_vae,True
com.hicloud.android.clone,exodus_ae,True
com.hicloud.android.clone,apd_vae,True
com.amazon.kindle,abig_ae,True
com.huawei.phoneservice,exodus_sae,True
com.hicloud.android.clone,apd_ae,True
com.hicloud.android.clone,abig_sae,True
com.huawei.phoneservice,apd_sae,False
com.huawei.phoneservice,abig_vae,True
,exodus_ae,False
,apd_vae,False
com.sonyericsson.extras.liveware,abig_ae,True
com.sonyericsson.extras.liveware,exodus_vae,True
,apd_ae,False
,exodus_sae,False
,apd_sae,False
,abig_sae,False
,apd_vae,False
com.hicloud.android.clone,abig_ae,True
,apd_ae,False
,abig_vae,False
,exodus_ae,False
com.amazon.kindle,exodus_sae,True
com.hicloud.android.clone,exodus_vae,True
,abig_sae,False
com.amazon.kindle,apd_sae,False
com.google.android.googlequicksearchbox,apd_vae,True
com.google.android.googlequicksearchbox,exodus_ae,True
com.google.android.googlequicksearchbox,apd_ae,True
com.amazon.kindle,abig_vae,True
,abig_ae,False
,exodus_vae,False
com.sonyericsson.extras.liveware,exodus_sae,True
com.google.android.googlequicksearchbox,abig_sae,True
com.tdg.trueid.ph,apd_vae,False
com.sonyericsson.extras.liveware,apd_sae,False
com.tdg.trueid.ph,exodus_ae,False
,abig_ae,False
com.tdg.trueid.ph,apd_ae,False
com.sonyericsson.extras.liveware,abig_vae,True
,exodus_vae,False
com.hicloud.android.clone,exodus_sae,True
,apd_vae,False
com.tdg.trueid.ph,abig_sae,True
com.hicloud.android.clone,apd_sae,False
com.google.android.googlequicksearchbox,exodus_vae,True
,exodus_ae,False
com.hicloud.android.clone,abig_vae,True
com.google.android.googlequicksearchbox,abig_ae,True
,apd_ae,False
net.oneplus.launcher,apd_vae,False
,abig_sae,False
,exodus_sae,False
,apd_sae,False
,abig_vae,False
com.tdg.trueid.ph,exodus_vae,False
com.tdg.trueid.ph,abig_ae,True
,exodus_sae,False
net.oneplus.launcher,abig_sae,True
net.oneplus.launcher,apd_ae,False
net.oneplus.launcher,exodus_ae,True
,apd_vae,False
,apd_sae,False
,abig_vae,False
com.android.chrome,apd_vae,False
,exodus_vae,False
com.google.android.googlequicksearchbox,exodus_sae,True
,apd_ae,False
,abig_sae,False
,exodus_ae,False
,abig_ae,False
com.google.android.googlequicksearchbox,apd_sae,True
com.google.android.googlequicksearchbox,abig_vae,True
com.twitter.android,apd_vae,True
net.oneplus.launcher,exodus_vae,True
com.android.chrome,apd_ae,True
com.android.chrome,exodus_ae,True
com.tdg.trueid.ph,exodus_sae,False
net.oneplus.launcher,abig_ae,True
com.android.chrome,abig_sae,True
com.tdg.trueid.ph,apd_sae,False
com.tdg.trueid.ph,abig_vae,True
com.miui.player,apd_vae,False
,exodus_vae,False
com.twitter.android,apd_ae,True
com.twitter.android,exodus_ae,True
,exodus_sae,False
,abig_ae,False
,apd_sae,False
,abig_vae,False
com.twitter.android,abig_sae,True
com.miui.player,apd_ae,True
com.android.chrome,exodus_vae,True
,apd_vae,False
com.android.chrome,abig_ae,True
com.miui.player,exodus_ae,True
net.oneplus.launcher,apd_sae,False
net.oneplus.launcher,abig_vae,True
com.miui.player,abig_sae,True
net.oneplus.launcher,exodus_sae,True
,apd_ae,False
com.twitter.android,exodus_vae,True
com.twitter.android,abig_ae,True
,exodus_ae,False
com.oneplus.gamespace,apd_vae,False
,apd_sae,False
,exodus_sae,False
,abig_sae,False
,abig_vae,False
com.oneplus.gamespace,apd_ae,False
com.android.chrome,apd_sae,False
com.oneplus.gamespace,exodus_ae,False
com.miui.player,exodus_vae,True
,apd_vae,False
com.android.chrome,abig_vae,True
com.miui.player,abig_ae,True
com.android.chrome,exodus_sae,True
com.oneplus.gamespace,abig_sae,True
,apd_ae,False
com.twitter.android,apd_sae,False
,exodus_vae,False
com.twitter.android,abig_vae,True
com.ojisan.project.breadweighing,apd_vae,False
,exodus_ae,False
com.twitter.android,exodus_sae,True
,abig_ae,False
,abig_sae,False
com.ojisan.project.breadweighing,apd_ae,False
com.oneplus.gamespace,exodus_vae,False
com.miui.player,apd_sae,False
com.miui.player,abig_vae,True
com.oneplus.gamespace,abig_ae,True
com.ojisan.project.breadweighing,exodus_ae,False
,apd_vae,False
com.ojisan.project.breadweighing,abig_sae,True
com.miui.player,exodus_sae,True
,exodus_vae,False
,apd_ae,False
,apd_sae,False
,abig_vae,False
,exodus_ae,False
,apd_vae,False
,abig_ae,False
,abig_sae,False
,exodus_sae,False
com.ojisan.project.breadweighing,exodus_vae,False
,apd_ae,False
com.oneplus.gamespace,apd_sae,False
com.oneplus.gamespace,exodus_sae,False
com.oneplus.gamespace,abig_vae,True
,apd_vae,False
,exodus_vae,False
,exodus_ae,False
com.ojisan.project.breadweighing,abig_ae,True
,apd_ae,False
,abig_sae,False
,apd_sae,False
com.huawei.android.thememanager,apd_vae,False
,exodus_sae,False
,abig_vae,False
,exodus_vae,False
,exodus_ae,False
,abig_sae,False
com.huawei.android.thememanager,apd_ae,True
,abig_ae,False
com.ojisan.project.breadweighing,apd_sae,False
,apd_vae,False
,apd_ae,False
com.ojisan.project.breadweighing,exodus_sae,False
com.ojisan.project.breadweighing,abig_vae,True
com.huawei.android.thememanager,abig_sae,True
,exodus_vae,False
com.huawei.android.thememanager,exodus_ae,True
,apd_sae,False
,abig_ae,False
com.mi.android.globalminusscreen,apd_vae,True
com.mi.android.globalminusscreen,apd_ae,True
com.huawei.android.thememanager,exodus_vae,True
,abig_vae,False
,exodus_ae,False
,exodus_sae,False
,abig_sae,False
,apd_sae,False
,abig_ae,False
com.google.android.contacts,apd_vae,False
,exodus_vae,False
com.google.android.contacts,apd_ae,True
,abig_vae,False
com.mi.android.globalminusscreen,exodus_ae,True
,apd_vae,False
,apd_sae,False
com.mi.android.globalminusscreen,abig_sae,True
com.huawei.android.thememanager,abig_ae,True
,exodus_sae,False
,abig_vae,False
,apd_ae,False
com.google.android.contacts,exodus_ae,True
com.mi.android.globalminusscreen,exodus_vae,True
com.huawei.android.thememanager,apd_sae,False
,abig_ae,False
com.google.android.apps.wallpaper,apd_vae,False
,exodus_sae,False
com.google.android.contacts,abig_sae,True
com.huawei.android.thememanager,abig_vae,True
,exodus_ae,False
com.google.android.contacts,exodus_vae,True
com.google.android.apps.wallpaper,apd_ae,False
,apd_sae,False
com.mi.android.globalminusscreen,abig_ae,True
,abig_sae,False
com.sony.nfx.app.sfrc,apd_vae,False
com.huawei.android.thememanager,exodus_sae,True
,abig_vae,False
com.google.android.apps.wallpaper,exodus_ae,False
,exodus_vae,False
com.sony.nfx.app.sfrc,apd_ae,False
com.google.android.apps.wallpaper,abig_sae,True
com.mi.android.globalminusscreen,apd_sae,False
com.google.android.contacts,abig_ae,True
,apd_vae,False
,exodus_sae,False
com.mi.android.globalminusscreen,abig_vae,True
com.google.android.apps.wallpaper,exodus_vae,False
com.sony.nfx.app.sfrc,exodus_ae,True
,apd_ae,False
com.sony.nfx.app.sfrc,abig_sae,True
com.google.android.contacts,abig_vae,True
,apd_vae,False
,abig_ae,False
com.google.android.contacts,apd_sae,False
com.mi.android.globalminusscreen,exodus_sae,True
com.sony.nfx.app.sfrc,exodus_vae,False
,exodus_ae,False
,apd_ae,False
,apd_sae,False
,abig_sae,False
com.google.android.apps.wallpaper,abig_ae,True
,apd_vae,False
,abig_vae,False
com.google.android.contacts,exodus_sae,True
,exodus_ae,False
,exodus_vae,False
,apd_ae,False
com.google.android.calculator,apd_vae,False
com.google.android.apps.wallpaper,apd_sae,False
com.sony.nfx.app.sfrc,abig_ae,True
,abig_sae,False
,exodus_sae,False
,exodus_vae,False
com.google.android.apps.wallpaper,abig_vae,True
,exodus_ae,False
com.google.android.calculator,apd_ae,False
com.sony.nfx.app.sfrc,apd_sae,False
com.whatsapp,apd_vae,True
,abig_ae,False
,abig_sae,False
com.google.android.apps.wallpaper,exodus_sae,False
,exodus_vae,False
com.google.android.calculator,exodus_ae,False
com.whatsapp,apd_ae,True
com.sony.nfx.app.sfrc,abig_vae,True
,apd_sae,False
,apd_vae,False
com.google.android.calculator,abig_sae,True
com.sony.nfx.app.sfrc,exodus_sae,False
com.google.android.calculator,exodus_vae,False
,abig_ae,False
com.whatsapp,exodus_ae,True
,abig_vae,False
,apd_ae,False
,apd_sae,False
com.google.android.tts,apd_vae,False
com.whatsapp,abig_sae,True
com.whatsapp,exodus_vae,True
,exodus_sae,False
,abig_vae,False
,exodus_ae,False
,abig_ae,False
com.google.android.tts,apd_ae,False
com.sonyericsson.xhs,apd_vae,False
,apd_sae,False
,exodus_vae,False
,abig_sae,False
,abig_vae,False
,exodus_sae,False
com.google.android.tts,exodus_ae,False
com.google.android.calculator,abig_ae,True
com.google.android.calculator,apd_sae,False
com.sonyericsson.xhs,apd_ae,True
hr.infinum.mojvip,apd_vae,False
com.google.android.tts,exodus_vae,False
com.google.android.calculator,abig_vae,True
com.whatsapp,abig_ae,True
com.sonyericsson.xhs,exodus_ae,True
com.google.android.tts,abig_sae,True
,exodus_sae,False
com.sec.android.app.shealth,apd_vae,False
com.whatsapp,apd_sae,False
hr.infinum.mojvip,apd_ae,False
com.whatsapp,abig_vae,True
